timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB]
2025/12/01 20:23:02.122, 0, NVIDIA A100-SXM4-80GB, 18 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:23:07.125, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:23:12.126, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:23:17.128, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:23:22.129, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:23:27.131, 0, NVIDIA A100-SXM4-80GB, 16 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:23:32.132, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:23:37.134, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:23:42.136, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:23:47.137, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:23:52.139, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:23:57.141, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:24:02.142, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:24:07.144, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:24:12.146, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:24:17.147, 0, NVIDIA A100-SXM4-80GB, 18 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:24:22.149, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:24:27.151, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:24:32.152, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:24:37.154, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:24:42.155, 0, NVIDIA A100-SXM4-80GB, 28 %, 3 %, 81920 MiB, 4377 MiB
2025/12/01 20:24:47.157, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:24:52.159, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:24:57.160, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:25:02.162, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:25:07.163, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:25:12.166, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:25:17.167, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:25:22.169, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:25:27.170, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:25:32.172, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:25:37.173, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:25:42.175, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:25:47.177, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:25:52.178, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:25:57.180, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:26:02.181, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:26:07.183, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:26:12.185, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:26:17.186, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:26:22.189, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:26:27.190, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:26:32.192, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:26:37.193, 0, NVIDIA A100-SXM4-80GB, 1 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:26:42.195, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:26:47.197, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:26:52.198, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:26:57.200, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:27:02.201, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:27:07.204, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:27:12.205, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:27:17.207, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:27:22.208, 0, NVIDIA A100-SXM4-80GB, 18 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:27:27.210, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:27:32.212, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:27:37.213, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:27:42.215, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:27:47.216, 0, NVIDIA A100-SXM4-80GB, 20 %, 5 %, 81920 MiB, 4377 MiB
2025/12/01 20:27:52.218, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:27:57.219, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:28:02.221, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:28:07.223, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:28:12.224, 0, NVIDIA A100-SXM4-80GB, 18 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:28:17.226, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:28:22.227, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:28:27.229, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:28:32.230, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:28:37.232, 0, NVIDIA A100-SXM4-80GB, 18 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:28:42.233, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:28:47.235, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:28:52.236, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:28:57.238, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:29:02.239, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:29:07.241, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:29:12.243, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:29:17.244, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:29:22.245, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:29:27.247, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:29:32.248, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:29:37.250, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:29:42.251, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:29:47.253, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:29:52.254, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:29:57.257, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:30:02.259, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:30:07.261, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:30:12.262, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:30:17.264, 0, NVIDIA A100-SXM4-80GB, 18 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:30:22.265, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:30:27.267, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:30:32.269, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:30:37.270, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:30:42.272, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:30:47.273, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:30:52.275, 0, NVIDIA A100-SXM4-80GB, 15 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:30:57.277, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:31:02.279, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:31:07.281, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:31:12.282, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:31:17.284, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:31:22.285, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:31:27.287, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:31:32.288, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:31:37.290, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:31:42.291, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:31:47.293, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:31:52.294, 0, NVIDIA A100-SXM4-80GB, 8 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:31:57.295, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:32:02.297, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:32:07.298, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:32:12.300, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:32:17.301, 0, NVIDIA A100-SXM4-80GB, 9 %, 3 %, 81920 MiB, 4377 MiB
2025/12/01 20:32:22.303, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:32:27.305, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:32:32.307, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:32:37.308, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:32:42.309, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:32:47.311, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:32:52.313, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:32:57.314, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:33:02.316, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:33:07.318, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:33:12.320, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:33:17.321, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:33:22.323, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:33:27.325, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:33:32.328, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:33:37.330, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:33:42.332, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:33:47.333, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:33:52.335, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:33:57.336, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:34:02.338, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:34:07.339, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:34:12.341, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:34:17.342, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:34:22.344, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:34:27.345, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:34:32.347, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:34:37.348, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:34:42.350, 0, NVIDIA A100-SXM4-80GB, 19 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:34:47.352, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:34:52.353, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:34:57.355, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:35:02.356, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:35:07.358, 0, NVIDIA A100-SXM4-80GB, 18 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:35:12.360, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:35:17.361, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:35:22.363, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:35:27.365, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:35:32.367, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:35:37.368, 0, NVIDIA A100-SXM4-80GB, 25 %, 3 %, 81920 MiB, 4377 MiB
2025/12/01 20:35:42.370, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:35:47.372, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:35:52.373, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:35:57.375, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:36:02.377, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:36:07.378, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:36:12.380, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:36:17.381, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:36:22.383, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:36:27.384, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:36:32.386, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:36:37.387, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:36:42.389, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:36:47.391, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:36:52.392, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:36:57.393, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:37:02.395, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:37:07.396, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:37:12.398, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:37:17.399, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:37:22.401, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:37:27.402, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:37:32.404, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:37:37.405, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:37:42.407, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:37:47.408, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:37:52.410, 0, NVIDIA A100-SXM4-80GB, 18 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:37:57.411, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:38:02.413, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:38:07.415, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:38:12.416, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:38:17.418, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:38:22.420, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:38:27.422, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:38:32.423, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:38:37.425, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:38:42.427, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:38:47.428, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:38:52.430, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:38:57.432, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:39:02.433, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:39:07.435, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:39:12.436, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:39:17.438, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:39:22.440, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:39:27.441, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:39:32.443, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:39:37.445, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:39:42.446, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:39:47.448, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:39:52.449, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:39:57.451, 0, NVIDIA A100-SXM4-80GB, 18 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:40:02.452, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:40:07.454, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:40:12.456, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:40:17.458, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:40:22.459, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:40:27.461, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:40:32.463, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:40:37.464, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:40:42.466, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:40:47.467, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:40:52.468, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:40:57.470, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:41:02.472, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:41:07.473, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:41:12.474, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:41:17.476, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:41:22.478, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:41:27.479, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:41:32.481, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:41:37.482, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:41:42.483, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
