timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB]
2025/11/29 00:38:27.415, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:38:32.416, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:38:37.418, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:38:42.420, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:38:47.421, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:38:52.423, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:38:57.424, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:39:02.426, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:39:07.427, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:39:12.429, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:39:17.430, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:39:22.432, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:39:27.433, 0, NVIDIA A100-SXM4-80GB, 19 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:39:32.435, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:39:37.437, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:39:42.438, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:39:47.440, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:39:52.442, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:39:57.443, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:40:02.444, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:40:07.446, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:40:12.448, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:40:17.449, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:40:22.450, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:40:27.452, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:40:32.453, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:40:37.455, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:40:42.456, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:40:47.458, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:40:52.459, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:40:57.461, 0, NVIDIA A100-SXM4-80GB, 20 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:41:02.463, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:41:07.465, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:41:12.466, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:41:17.468, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:41:22.470, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:41:27.472, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:41:32.473, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:41:37.475, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:41:42.477, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:41:47.478, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:41:52.480, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:41:57.481, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:42:02.483, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:42:07.484, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:42:12.486, 0, NVIDIA A100-SXM4-80GB, 19 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:42:17.487, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:42:22.489, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:42:27.491, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:42:32.492, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:42:37.494, 0, NVIDIA A100-SXM4-80GB, 18 %, 5 %, 81920 MiB, 4381 MiB
2025/11/29 00:42:42.495, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:42:47.497, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:42:52.498, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:42:57.500, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:43:02.501, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:43:07.503, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:43:12.505, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:43:17.507, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:43:22.508, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:43:27.510, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:43:32.512, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:43:37.513, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:43:42.515, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:43:47.516, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:43:52.518, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:43:57.520, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:44:02.522, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:44:07.524, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:44:12.526, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:44:17.527, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:44:22.529, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:44:27.530, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:44:32.532, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:44:37.533, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:44:42.535, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:44:47.537, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:44:52.538, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:44:57.540, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:45:02.541, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:45:07.543, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:45:12.545, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:45:17.546, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:45:22.548, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:45:27.549, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:45:32.551, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:45:37.552, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:45:42.554, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:45:47.556, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:45:52.558, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:45:57.559, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:46:02.561, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:46:07.563, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:46:12.564, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:46:17.566, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:46:22.568, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:46:27.570, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:46:32.572, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:46:37.573, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:46:42.575, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:46:47.577, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:46:52.579, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:46:57.580, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:47:02.582, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:47:07.584, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:47:12.585, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:47:17.587, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:47:22.589, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:47:27.591, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:47:32.592, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:47:37.594, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:47:42.595, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:47:47.597, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:47:52.598, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:47:57.600, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:48:02.601, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:48:07.603, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:48:12.605, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:48:17.606, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:48:22.608, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:48:27.609, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:48:32.611, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:48:37.613, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:48:42.614, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:48:47.616, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:48:52.617, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:48:57.619, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:49:02.620, 0, NVIDIA A100-SXM4-80GB, 13 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:49:07.622, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:49:12.623, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:49:17.625, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:49:22.626, 0, NVIDIA A100-SXM4-80GB, 19 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:49:27.628, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:49:32.630, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:49:37.631, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:49:42.633, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:49:47.634, 0, NVIDIA A100-SXM4-80GB, 19 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:49:52.636, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:49:57.637, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:50:02.639, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:50:07.640, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:50:12.642, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:50:17.643, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:50:22.645, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:50:27.646, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:50:32.648, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:50:37.650, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:50:42.651, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:50:47.653, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:50:52.655, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:50:57.656, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:51:02.658, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:51:07.662, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:51:12.663, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:51:17.665, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:51:22.666, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:51:27.668, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:51:32.669, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:51:37.671, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:51:42.673, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:51:47.674, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:51:52.676, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:51:57.677, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:52:02.679, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:52:07.681, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:52:12.682, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:52:17.684, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:52:22.685, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:52:27.687, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:52:32.688, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:52:37.690, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:52:42.691, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:52:47.693, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:52:52.694, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:52:57.696, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:53:02.698, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:53:07.699, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:53:12.701, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:53:17.704, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:53:22.706, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:53:27.708, 0, NVIDIA A100-SXM4-80GB, 22 %, 5 %, 81920 MiB, 4381 MiB
2025/11/29 00:53:32.710, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:53:37.711, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:53:42.713, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:53:47.714, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:53:52.716, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:53:57.717, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:54:02.719, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:54:07.721, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:54:12.722, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:54:17.724, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:54:22.726, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:54:27.727, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:54:32.729, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:54:37.730, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:54:42.732, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:54:47.734, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:54:52.736, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:54:57.737, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:55:02.739, 0, NVIDIA A100-SXM4-80GB, 4 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:55:07.740, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:55:12.742, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:55:17.744, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:55:22.745, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:55:27.747, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:55:32.748, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:55:37.750, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:55:42.752, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:55:47.753, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:55:52.754, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:55:57.756, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:56:02.758, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:56:07.759, 0, NVIDIA A100-SXM4-80GB, 19 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:56:12.764, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:56:17.766, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:56:22.768, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:56:27.769, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:56:32.771, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:56:37.772, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:56:42.774, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:56:47.775, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:56:52.777, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:56:57.778, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:57:02.780, 0, NVIDIA A100-SXM4-80GB, 7 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:57:07.782, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
